CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	SumFormula	SMILES	InChI	TransitionGroupId
PERINDOPRIL ERBUMINE	369.2384	295.20276	0.111034006	60.0	C19H32N2O5	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O	IPVQLZZIHOAWMC-QXKUPLGCSA-N	PERINDOPRIL ERBUMINE_316
PERINDOPRIL ERBUMINE	369.2384	56.05009	0.11034004	60.0	C19H32N2O5	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O	IPVQLZZIHOAWMC-QXKUPLGCSA-N	PERINDOPRIL ERBUMINE_317
PETROSELINIC ACID	283.26315	98.97978	0.8560737	60.0	C18H34O2	CCCCCCCCCCCC=CCCCCC(=O)O	CNVZJPUDSLNTQU-SEYXRHQNSA-N	PETROSELINIC ACID_1657
PETROSELINIC ACID	283.26315	55.04972	1.0	60.0	C18H34O2	CCCCCCCCCCCC=CCCCCC(=O)O	CNVZJPUDSLNTQU-SEYXRHQNSA-N	PETROSELINIC ACID_1655
PETROSELINIC ACID	283.26315	121.09792	0.33793896	60.0	C18H34O2	CCCCCCCCCCCC=CCCCCC(=O)O	CNVZJPUDSLNTQU-SEYXRHQNSA-N	PETROSELINIC ACID_1658
PETROSELINIC ACID	283.26315	213.02977	0.2199194	60.0	C18H34O2	CCCCCCCCCCCC=CCCCCC(=O)O	CNVZJPUDSLNTQU-SEYXRHQNSA-N	PETROSELINIC ACID_1659
PETROSELINIC ACID	283.26315	57.06551	0.90616006	60.0	C18H34O2	CCCCCCCCCCCC=CCCCCC(=O)O	CNVZJPUDSLNTQU-SEYXRHQNSA-N	PETROSELINIC ACID_1656
PHENOLSULFONIC ACID	175.00595	65.04728	1.0	60.0	C6H6O4S	C1=CC(=CC=C1O)S(=O)(=O)O	FEPBITJSIHRMRT-UHFFFAOYSA-N	PHENOLSULFONIC ACID_2100
PHENOLSULFONIC ACID	175.00595	39.02933	0.1218593	60.0	C6H6O4S	C1=CC(=CC=C1O)S(=O)(=O)O	FEPBITJSIHRMRT-UHFFFAOYSA-N	PHENOLSULFONIC ACID_2102
PHENOLSULFONIC ACID	175.00595	118.93444	0.031407036	60.0	C6H6O4S	C1=CC(=CC=C1O)S(=O)(=O)O	FEPBITJSIHRMRT-UHFFFAOYSA-N	PHENOLSULFONIC ACID_2103
PHENOLSULFONIC ACID	175.00595	93.04304	0.83752096	60.0	C6H6O4S	C1=CC(=CC=C1O)S(=O)(=O)O	FEPBITJSIHRMRT-UHFFFAOYSA-N	PHENOLSULFONIC ACID_2101
PHENYLACETIC ACID	137.05971	119.03525	0.24545456	60.0	C8H8O2	C1=CC=C(C=C1)CC(=O)O	WLJVXDMOQOGPHL-UHFFFAOYSA-N	PHENYLACETIC ACID_296
PHENYLACETIC ACID	137.05971	91.04054	1.0	60.0	C8H8O2	C1=CC=C(C=C1)CC(=O)O	WLJVXDMOQOGPHL-UHFFFAOYSA-N	PHENYLACETIC ACID_294
PHENYLACETIC ACID	137.05971	65.02619	0.6105263	60.0	C8H8O2	C1=CC=C(C=C1)CC(=O)O	WLJVXDMOQOGPHL-UHFFFAOYSA-N	PHENYLACETIC ACID_295
PHENYLACETIC ACID	137.05971	51.01075	0.12057417	60.0	C8H8O2	C1=CC=C(C=C1)CC(=O)O	WLJVXDMOQOGPHL-UHFFFAOYSA-N	PHENYLACETIC ACID_297
PHENYLACETYL-GLUTAMINE	265.1183	130.05351	1.0	60.0	C13H16N2O4	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	JFLIEFSWGNOPJJ-JTQLQIEISA-N	PHENYLACETYL-GLUTAMINE_120
PHENYLACETYL-GLUTAMINE	265.1183	84.04751	0.7710145	60.0	C13H16N2O4	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	JFLIEFSWGNOPJJ-JTQLQIEISA-N	PHENYLACETYL-GLUTAMINE_121
PHENYLACETYL-GLUTAMINE	265.1183	220.1031	0.0057971017	60.0	C13H16N2O4	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	JFLIEFSWGNOPJJ-JTQLQIEISA-N	PHENYLACETYL-GLUTAMINE_123
PHENYLACETYL-GLUTAMINE	265.1183	56.0525	0.060869567	60.0	C13H16N2O4	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	JFLIEFSWGNOPJJ-JTQLQIEISA-N	PHENYLACETYL-GLUTAMINE_122
PHENYLALANINE	166.08626	120.08102	1.0	60.0	C9H11NO2	C1=CC=C(C=C1)CC(C(=O)O)N	COLNVLDHVKWLRT-QMMMGPOBSA-N	PHENYLALANINE_1471
PHENYLALANINE	166.08626	103.05492	0.35297954	60.0	C9H11NO2	C1=CC=C(C=C1)CC(C(=O)O)N	COLNVLDHVKWLRT-QMMMGPOBSA-N	PHENYLALANINE_1473
PHENYLALANINE	166.08626	51.02264	0.02163265	60.0	C9H11NO2	C1=CC=C(C=C1)CC(C(=O)O)N	COLNVLDHVKWLRT-QMMMGPOBSA-N	PHENYLALANINE_1474
PHENYLALANINE	166.08626	77.03854	0.51151013	60.0	C9H11NO2	C1=CC=C(C=C1)CC(C(=O)O)N	COLNVLDHVKWLRT-QMMMGPOBSA-N	PHENYLALANINE_1472
PHENYLGLYCINE	152.0706	51.02151	0.22128713	60.0	C8H9NO2	C1=CC=C(C=C1)C(C(=O)O)N	ZGUNAGUHMKGQNY-ZETCQYMHSA-N	PHENYLGLYCINE_859
PHENYLGLYCINE	152.0706	77.03821	0.6277228	60.0	C8H9NO2	C1=CC=C(C=C1)C(C(=O)O)N	ZGUNAGUHMKGQNY-ZETCQYMHSA-N	PHENYLGLYCINE_858
PHENYLGLYCINE	152.0706	135.04337	1.0	60.0	C8H9NO2	C1=CC=C(C=C1)C(C(=O)O)N	ZGUNAGUHMKGQNY-ZETCQYMHSA-N	PHENYLGLYCINE_857
PHENYLPROPIOLIC ACID	147.04405	103.05349	0.25544202	60.0	C9H6O2	C1=CC=C(C=C1)C#CC(=O)O	XNERWVPQCYSMLC-UHFFFAOYSA-N	PHENYLPROPIOLIC ACID_1561
PHENYLPROPIOLIC ACID	147.04405	129.03297	1.0	60.0	C9H6O2	C1=CC=C(C=C1)C#CC(=O)O	XNERWVPQCYSMLC-UHFFFAOYSA-N	PHENYLPROPIOLIC ACID_1558
PHENYLPROPIOLIC ACID	147.04405	77.03784	0.7738783	60.0	C9H6O2	C1=CC=C(C=C1)C#CC(=O)O	XNERWVPQCYSMLC-UHFFFAOYSA-N	PHENYLPROPIOLIC ACID_1559
PICOLINIC ACID	124.03931	106.02897	0.21448764	60.0	C6H5NO2	C1=CC=NC(=C1)C(=O)O	SIOXPEMLGUPBBT-UHFFFAOYSA-N	PICOLINIC ACID_609
PICOLINIC ACID	124.03931	51.02263	0.3982332	60.0	C6H5NO2	C1=CC=NC(=C1)C(=O)O	SIOXPEMLGUPBBT-UHFFFAOYSA-N	PICOLINIC ACID_608
PICOLINIC ACID	124.03931	78.03389	1.0	60.0	C6H5NO2	C1=CC=NC(=C1)C(=O)O	SIOXPEMLGUPBBT-UHFFFAOYSA-N	PICOLINIC ACID_607
PILOCARPINE	209.12845	54.03604	0.051608726	60.0	C11H16N2O2	CCC1C(COC1=O)CC2=CN=CN2C	QCHFTSOMWOSFHM-WPRPVWTQSA-N	PILOCARPINE_2154
PILOCARPINE	209.12845	121.07918	0.11552581	60.0	C11H16N2O2	CCC1C(COC1=O)CC2=CN=CN2C	QCHFTSOMWOSFHM-WPRPVWTQSA-N	PILOCARPINE_2153
PILOCARPINE	209.12845	68.05185	0.13388038	60.0	C11H16N2O2	CCC1C(COC1=O)CC2=CN=CN2C	QCHFTSOMWOSFHM-WPRPVWTQSA-N	PILOCARPINE_2152
PILOCARPINE	209.12845	95.06333	1.0	60.0	C11H16N2O2	CCC1C(COC1=O)CC2=CN=CN2C	QCHFTSOMWOSFHM-WPRPVWTQSA-N	PILOCARPINE_2150
PILOCARPINE	209.12845	163.12611	0.20449145	60.0	C11H16N2O2	CCC1C(COC1=O)CC2=CN=CN2C	QCHFTSOMWOSFHM-WPRPVWTQSA-N	PILOCARPINE_2151
PIMELIC ACID	161.08084	69.07208	1.0	60.0	C7H12O4	C(CCC(=O)O)CCC(=O)O	WLJVNTCWHIRURA-UHFFFAOYSA-N	PIMELIC ACID_2131
PIMELIC ACID	161.08084	41.04024	0.63280874	60.0	C7H12O4	C(CCC(=O)O)CCC(=O)O	WLJVNTCWHIRURA-UHFFFAOYSA-N	PIMELIC ACID_2132
PIMELIC ACID	161.08084	125.06268	0.26418692	60.0	C7H12O4	C(CCC(=O)O)CCC(=O)O	WLJVNTCWHIRURA-UHFFFAOYSA-N	PIMELIC ACID_2133
PIMELIC ACID	161.08084	97.06672	0.10252742	60.0	C7H12O4	C(CCC(=O)O)CCC(=O)O	WLJVNTCWHIRURA-UHFFFAOYSA-N	PIMELIC ACID_2134
PIPECOLIC ACID	130.08626	56.04949	0.48637232	60.0	C6H11NO2	C1CCNC(C1)C(=O)O	HXEACLLIILLPRG-YFKPBYRVSA-N	PIPECOLIC ACID_1578
PIPECOLIC ACID	130.08626	84.08085	1.0	60.0	C6H11NO2	C1CCNC(C1)C(=O)O	HXEACLLIILLPRG-YFKPBYRVSA-N	PIPECOLIC ACID_1577
PROCAINAMIDE	236.17574	65.0386	0.0757722	60.0	C13H21N3O	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	REQCZEXYDRLIBE-UHFFFAOYSA-N	PROCAINAMIDE_2149
PROCAINAMIDE	236.17574	92.04978	0.2557915	60.0	C13H21N3O	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	REQCZEXYDRLIBE-UHFFFAOYSA-N	PROCAINAMIDE_2148
PROCAINAMIDE	236.17574	120.04471	0.73745173	60.0	C13H21N3O	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	REQCZEXYDRLIBE-UHFFFAOYSA-N	PROCAINAMIDE_2147
PROCAINAMIDE	236.17574	163.08714	1.0	60.0	C13H21N3O	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	REQCZEXYDRLIBE-UHFFFAOYSA-N	PROCAINAMIDE_2146
PROLINE	116.0706	70.06509	1.0	60.0	C5H9NO2	C1CC(NC1)C(=O)O	ONIBWKKTOPOVIA-BYPYZUCNSA-N	PROLINE_1328
PROLINE	116.0706	43.05399	0.033133335	60.0	C5H9NO2	C1CC(NC1)C(=O)O	ONIBWKKTOPOVIA-BYPYZUCNSA-N	PROLINE_1329
PROPIONYLCARNITINE	218.13869	159.06822	0.07602143	60.0	C10H19NO4	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	UFAHZIUFPNSHSL-UHFFFAOYSA-N	PROPIONYLCARNITINE_1121
PROPIONYLCARNITINE	218.13869	85.03108	1.0	60.0	C10H19NO4	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	UFAHZIUFPNSHSL-UHFFFAOYSA-N	PROPIONYLCARNITINE_1119
PROPIONYLCARNITINE	218.13869	60.083	0.09276624	60.0	C10H19NO4	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	UFAHZIUFPNSHSL-UHFFFAOYSA-N	PROPIONYLCARNITINE_1120
PROPIONYLCARNITINE	218.13869	114.06587	0.0023442733	60.0	C10H19NO4	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	UFAHZIUFPNSHSL-UHFFFAOYSA-N	PROPIONYLCARNITINE_1122
PROPIONYLGLYCINE	132.06552	57.03407	1.0	60.0	C5H9NO3	CCC(=O)NCC(=O)O	WOMAZEJKVZLLFE-UHFFFAOYSA-N	PROPIONYLGLYCINE_55
PROPIONYLGLYCINE	132.06552	76.04001	0.38433334	60.0	C5H9NO3	CCC(=O)NCC(=O)O	WOMAZEJKVZLLFE-UHFFFAOYSA-N	PROPIONYLGLYCINE_56
PROPRANOLOL	260.1645	183.08063	0.3677932	60.0	C16H21NO2	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	AQHHHDLHHXJYJD-UHFFFAOYSA-N	PROPRANOLOL_657
PROPRANOLOL	260.1645	98.09733	0.31496733	60.0	C16H21NO2	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	AQHHHDLHHXJYJD-UHFFFAOYSA-N	PROPRANOLOL_658
PROPRANOLOL	260.1645	56.05051	1.0	60.0	C16H21NO2	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	AQHHHDLHHXJYJD-UHFFFAOYSA-N	PROPRANOLOL_655
PROPRANOLOL	260.1645	157.06651	0.306447	60.0	C16H21NO2	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	AQHHHDLHHXJYJD-UHFFFAOYSA-N	PROPRANOLOL_659
PROPRANOLOL	260.1645	116.1084	0.639023	60.0	C16H21NO2	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	AQHHHDLHHXJYJD-UHFFFAOYSA-N	PROPRANOLOL_656
PROPYLPARABEN	181.08592	77.03785	1.0	60.0	C10H12O3	CCCOC(=O)C1=CC=C(C=C1)O	QELSKZZBTMNZEB-UHFFFAOYSA-N	PROPYLPARABEN_1318
PROPYLPARABEN	181.08592	95.04904	0.8725	60.0	C10H12O3	CCCOC(=O)C1=CC=C(C=C1)O	QELSKZZBTMNZEB-UHFFFAOYSA-N	PROPYLPARABEN_1319
PROPYLPARABEN	181.08592	41.03898	0.14562501	60.0	C10H12O3	CCCOC(=O)C1=CC=C(C=C1)O	QELSKZZBTMNZEB-UHFFFAOYSA-N	PROPYLPARABEN_1321
PROPYLPARABEN	181.08592	139.03935	0.79625	60.0	C10H12O3	CCCOC(=O)C1=CC=C(C=C1)O	QELSKZZBTMNZEB-UHFFFAOYSA-N	PROPYLPARABEN_1320
PROPYLPARABEN	181.08592	164.15009	0.01125	60.0	C10H12O3	CCCOC(=O)C1=CC=C(C=C1)O	QELSKZZBTMNZEB-UHFFFAOYSA-N	PROPYLPARABEN_1322
PTERIN	164.05669	55.93604	0.92285293	60.0	C6H5N5O	C1=CN=C2C(=N1)C(=O)NC(=N2)N	HNXQXTQTPAJEJL-UHFFFAOYSA-N	PTERIN_1813
PTERIN	164.05669	119.03726	0.9344978	60.0	C6H5N5O	C1=CN=C2C(=N1)C(=O)NC(=N2)N	HNXQXTQTPAJEJL-UHFFFAOYSA-N	PTERIN_1812
PTERIN	164.05669	92.0254	0.8522561	60.0	C6H5N5O	C1=CN=C2C(=N1)C(=O)NC(=N2)N	HNXQXTQTPAJEJL-UHFFFAOYSA-N	PTERIN_1814
PTERIN	164.05669	68.02645	0.58588064	60.0	C6H5N5O	C1=CN=C2C(=N1)C(=O)NC(=N2)N	HNXQXTQTPAJEJL-UHFFFAOYSA-N	PTERIN_1815
PURINE	121.05087	40.0176	0.17493898	60.0	C5H4N4	C1=C2C(=NC=N1)N=CN2	KDCGOANMDULRCW-UHFFFAOYSA-N	PURINE_2110
PURINE	121.05087	94.03998	0.74450773	60.0	C5H4N4	C1=C2C(=NC=N1)N=CN2	KDCGOANMDULRCW-UHFFFAOYSA-N	PURINE_2109
PURINE	121.05087	67.02905	1.0	60.0	C5H4N4	C1=C2C(=NC=N1)N=CN2	KDCGOANMDULRCW-UHFFFAOYSA-N	PURINE_2108
PUTRESCINE	89.10732	72.08086	1.0	60.0	C4H12N2	C(CCN)CN	KIDHWZJUCRJVML-UHFFFAOYSA-N	PUTRESCINE_517
PUTRESCINE	89.10732	44.04802	0.13044602	60.0	C4H12N2	C(CCN)CN	KIDHWZJUCRJVML-UHFFFAOYSA-N	PUTRESCINE_518
PYRIDINE-2,3-DICARBOXYLIC ACID	168.02913	106.02835	0.31923243	60.0	C7H5NO4	C1=CC(=C(N=C1)C(=O)O)C(=O)O	GJAWHXHKYYXBSV-UHFFFAOYSA-N	PYRIDINE-2,3-DICARBOXYLIC ACID_27
PYRIDINE-2,3-DICARBOXYLIC ACID	168.02913	78.03336	1.0	60.0	C7H5NO4	C1=CC(=C(N=C1)C(=O)O)C(=O)O	GJAWHXHKYYXBSV-UHFFFAOYSA-N	PYRIDINE-2,3-DICARBOXYLIC ACID_25
PYRIDINE-2,3-DICARBOXYLIC ACID	168.02913	124.03941	0.2651548	60.0	C7H5NO4	C1=CC(=C(N=C1)C(=O)O)C(=O)O	GJAWHXHKYYXBSV-UHFFFAOYSA-N	PYRIDINE-2,3-DICARBOXYLIC ACID_28
PYRIDINE-2,3-DICARBOXYLIC ACID	168.02913	39.02268	0.068033144	60.0	C7H5NO4	C1=CC(=C(N=C1)C(=O)O)C(=O)O	GJAWHXHKYYXBSV-UHFFFAOYSA-N	PYRIDINE-2,3-DICARBOXYLIC ACID_29
PYRIDINE-2,3-DICARBOXYLIC ACID	168.02913	150.01878	0.45922372	60.0	C7H5NO4	C1=CC(=C(N=C1)C(=O)O)C(=O)O	GJAWHXHKYYXBSV-UHFFFAOYSA-N	PYRIDINE-2,3-DICARBOXYLIC ACID_26
PYRIDOXAL	168.06552	67.0541	0.6117415	60.0	C8H9NO3	CC1=NC=C(C(=C1O)C=O)CO	RADKZDMFGJYCBB-UHFFFAOYSA-N	PYRIDOXAL_878
PYRIDOXAL	168.06552	94.06456	0.5456339	60.0	C8H9NO3	CC1=NC=C(C(=C1O)C=O)CO	RADKZDMFGJYCBB-UHFFFAOYSA-N	PYRIDOXAL_879
PYRIDOXAL	168.06552	41.03812	0.35865813	60.0	C8H9NO3	CC1=NC=C(C(=C1O)C=O)CO	RADKZDMFGJYCBB-UHFFFAOYSA-N	PYRIDOXAL_880
PYRIDOXAL	168.06552	122.05964	0.21213616	60.0	C8H9NO3	CC1=NC=C(C(=C1O)C=O)CO	RADKZDMFGJYCBB-UHFFFAOYSA-N	PYRIDOXAL_881
PYRIDOXAL	168.06552	150.05435	1.0	60.0	C8H9NO3	CC1=NC=C(C(=C1O)C=O)CO	RADKZDMFGJYCBB-UHFFFAOYSA-N	PYRIDOXAL_877
PYRIDOXAMINE	169.09715	106.06468	0.24557352	60.0	C8H12N2O2	CC1=NC=C(C(=C1O)CN)CO	NHZMQXZHNVQTQA-UHFFFAOYSA-N	PYRIDOXAMINE_1781
PYRIDOXAMINE	169.09715	134.0603	1.0	60.0	C8H12N2O2	CC1=NC=C(C(=C1O)CN)CO	NHZMQXZHNVQTQA-UHFFFAOYSA-N	PYRIDOXAMINE_1778
PYRIDOXAMINE	169.09715	152.07065	0.96458817	60.0	C8H12N2O2	CC1=NC=C(C(=C1O)CN)CO	NHZMQXZHNVQTQA-UHFFFAOYSA-N	PYRIDOXAMINE_1779
PYRIDOXAMINE	169.09715	77.03838	0.82601994	60.0	C8H12N2O2	CC1=NC=C(C(=C1O)CN)CO	NHZMQXZHNVQTQA-UHFFFAOYSA-N	PYRIDOXAMINE_1780
PYRIDOXAMINE	169.09715	53.03864	0.13240954	60.0	C8H12N2O2	CC1=NC=C(C(=C1O)CN)CO	NHZMQXZHNVQTQA-UHFFFAOYSA-N	PYRIDOXAMINE_1782
PYRIDOXINE	170.08118	51.02248	0.0489418	60.0	C8H11NO3	CC1=NC=C(C(=C1O)CO)CO	LXNHXLLTXMVWPM-UHFFFAOYSA-N	PYRIDOXINE_833
PYRIDOXINE	170.08118	106.06495	0.1951058	60.0	C8H11NO3	CC1=NC=C(C(=C1O)CO)CO	LXNHXLLTXMVWPM-UHFFFAOYSA-N	PYRIDOXINE_832
PYROGALLOL	127.03897	81.03509	1.0	60.0	C6H6O3	C1=CC(=C(C(=C1)O)O)O	WQGWDDDVZFFDIG-UHFFFAOYSA-N	PYROGALLOL_52
PYROGALLOL	127.03897	53.04049	0.50044125	60.0	C6H6O3	C1=CC(=C(C(=C1)O)O)O	WQGWDDDVZFFDIG-UHFFFAOYSA-N	PYROGALLOL_54
PYROGLUTAMIC ACID	130.04987	56.04897	0.5101728	60.0	C5H7NO3	C1CC(=O)NC1C(=O)O	ODHCTXKNWHHXJC-GSVOUGTGSA-N	PYROGLUTAMIC ACID_1215
PYROGLUTAMIC ACID	130.04987	84.0429	1.0	60.0	C5H7NO3	C1CC(=O)NC1C(=O)O	ODHCTXKNWHHXJC-GSVOUGTGSA-N	PYROGLUTAMIC ACID_1214
PYROGLUTAMIC ACID	130.04987	60.98972	0.0621881	60.0	C5H7NO3	C1CC(=O)NC1C(=O)O	ODHCTXKNWHHXJC-GSVOUGTGSA-N	PYROGLUTAMIC ACID_1216
RAFFINOSE	505.1763	260.88797	0.39370078	60.0	C18H32O16	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	MUPFEKGTMRGPLJ-BQCSWRFHSA-N	RAFFINOSE_1461
RAFFINOSE	505.1763	127.0388	0.46496063	60.0	C18H32O16	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	MUPFEKGTMRGPLJ-BQCSWRFHSA-N	RAFFINOSE_1460
RAFFINOSE	505.1763	325.12875	0.46653548	60.0	C18H32O16	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	MUPFEKGTMRGPLJ-BQCSWRFHSA-N	RAFFINOSE_1459
RAFFINOSE	505.1763	85.02856	0.66141737	60.0	C18H32O16	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	MUPFEKGTMRGPLJ-BQCSWRFHSA-N	RAFFINOSE_1458
RAFFINOSE	505.1763	163.07278	1.0	60.0	C18H32O16	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	MUPFEKGTMRGPLJ-BQCSWRFHSA-N	RAFFINOSE_1457
RANITIDINE	315.14853	176.05177	1.0	60.0	C13H22N4O3S	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	VMXUWOKSQNHOCA-UKTHLTGXSA-N	RANITIDINE_2022
RANITIDINE	315.14853	125.00961	0.6334471	60.0	C13H22N4O3S	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	VMXUWOKSQNHOCA-UKTHLTGXSA-N	RANITIDINE_2024
RANITIDINE	315.14853	81.03651	0.31740615	60.0	C13H22N4O3S	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	VMXUWOKSQNHOCA-UKTHLTGXSA-N	RANITIDINE_2025
RANITIDINE	315.14853	270.09387	0.19726962	60.0	C13H22N4O3S	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	VMXUWOKSQNHOCA-UKTHLTGXSA-N	RANITIDINE_2026
RANITIDINE	315.14853	102.03817	0.756314	60.0	C13H22N4O3S	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	VMXUWOKSQNHOCA-UKTHLTGXSA-N	RANITIDINE_2023
REICHSTEIN'S SUBSTANCE S	347.22168	123.08329	0.10691825	60.0	C21H30O4	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	WHBHBVVOGNECLV-OBQKJFGGSA-N	REICHSTEIN'S SUBSTANCE S_215
REICHSTEIN'S SUBSTANCE S	347.22168	81.07159	0.11078859	60.0	C21H30O4	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	WHBHBVVOGNECLV-OBQKJFGGSA-N	REICHSTEIN'S SUBSTANCE S_214
REICHSTEIN'S SUBSTANCE S	347.22168	97.06624	1.0	60.0	C21H30O4	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	WHBHBVVOGNECLV-OBQKJFGGSA-N	REICHSTEIN'S SUBSTANCE S_213
REICHSTEIN'S SUBSTANCE S	347.22168	293.1911	0.054668605	60.0	C21H30O4	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	WHBHBVVOGNECLV-OBQKJFGGSA-N	REICHSTEIN'S SUBSTANCE S_217
RESVERATROL	229.08592	77.03798	0.43635935	60.0	C14H12O3	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	RESVERATROL_643
RESVERATROL	229.08592	165.06992	0.30196732	60.0	C14H12O3	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	RESVERATROL_644
RESVERATROL	229.08592	135.04407	0.44560325	60.0	C14H12O3	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	RESVERATROL_642
RESVERATROL	229.08592	107.04895	1.0	60.0	C14H12O3	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	RESVERATROL_641
RESVERATROL	229.08592	55.01762	0.10571225	60.0	C14H12O3	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	RESVERATROL_645
RIBOFLAVIN	377.14557	69.03349	0.19066414	60.0	C17H20N4O6	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	AUNGANRZJHBGPY-SCRDCRAPSA-N	RIBOFLAVIN_1052
RIBOFLAVIN	377.14557	57.03511	0.22945018	60.0	C17H20N4O6	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	AUNGANRZJHBGPY-SCRDCRAPSA-N	RIBOFLAVIN_1051
RIBOFLAVIN	377.14557	198.06664	0.4863909	60.0	C17H20N4O6	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	AUNGANRZJHBGPY-SCRDCRAPSA-N	RIBOFLAVIN_1050
RIBOFLAVIN	377.14557	172.08643	0.5436854	60.0	C17H20N4O6	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	AUNGANRZJHBGPY-SCRDCRAPSA-N	RIBOFLAVIN_1049
RIBOFLAVIN	377.14557	243.0868	0.8799674	60.0	C17H20N4O6	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	AUNGANRZJHBGPY-SCRDCRAPSA-N	RIBOFLAVIN_1048
RIBOSE 5-PHOSPHATE	231.02643	143.05731	0.0049321824	60.0	C5H11O8P	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	KTVPXOYAKDPRHY-SOOFDHNKSA-N	RIBOSE 5-PHOSPHATE_946
RIBOSE 5-PHOSPHATE	231.02643	97.02849	1.0	60.0	C5H11O8P	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	KTVPXOYAKDPRHY-SOOFDHNKSA-N	RIBOSE 5-PHOSPHATE_942
RIBOSE 5-PHOSPHATE	231.02643	41.03849	0.43937525	60.0	C5H11O8P	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	KTVPXOYAKDPRHY-SOOFDHNKSA-N	RIBOSE 5-PHOSPHATE_943
RIBOSE 5-PHOSPHATE	231.02643	80.97394	0.21866009	60.0	C5H11O8P	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	KTVPXOYAKDPRHY-SOOFDHNKSA-N	RIBOSE 5-PHOSPHATE_944
